LOC_ID                          CLUSTER             P_VALUE             GBL_PVALUE          CLU_OBS             CLU_EXP             CLU_ODE             LOC_OBS             LOC_EXP             LOC_ODE             LOC_X               LOC_Y               GINI_CLUST
1891                            1                   0.0540              0.044               34                  14.77               2.30                0                   0                   0                   3.1247e+06          1.00878e+07         F 
1878                            1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.12475e+06         1.00882e+07         F 
1884                            1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.12475e+06         1.00882e+07         F 
1895                            1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.12475e+06         1.00882e+07         F 
916                             1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.12241e+06         1.00932e+07         F 
920                             1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.12241e+06         1.00932e+07         F 
87                              1                   0.0540              0.044               34                  14.77               2.30                0                   0                   0                   3.1248e+06          1.00874e+07         F 
1892                            1                   0.0540              0.044               34                  14.77               2.30                0                   0                   0                   3.12476e+06         1.00885e+07         F 
23                              1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.1248e+06          1.0087e+07          F 
64                              1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.1248e+06          1.0087e+07          F 
1897                            1                   0.0540              0.044               34                  14.77               2.30                0                   0                   0                   3.12443e+06         1.00901e+07         F 
1882                            1                   0.0540              0.044               34                  14.77               2.30                0                   0                   0                   3.12482e+06         1.00882e+07         F 
1876                            1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.12442e+06         1.00902e+07         F 
1887                            1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.12442e+06         1.00902e+07         F 
1899                            1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.12442e+06         1.00902e+07         F 
2552                            1                   0.0540              0.044               34                  14.77               2.30                0                   0.095               0                   3.12331e+06         1.0083e+07          F 
928                             1                   0.0540              0.044               34                  14.77               2.30                0                   0.095               0                   3.12241e+06         1.00933e+07         F 
3023                            1                   0.0540              0.044               34                  14.77               2.30                0                   0                   0                   3.11468e+06         1.00951e+07         F 
109                             1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.1249e+06          1.00875e+07         F 
68                              1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.1249e+06          1.00875e+07         F 
78                              1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.1249e+06          1.00875e+07         F 
66                              1                   0.0540              0.044               34                  14.77               2.30                0                   0.095               0                   3.1249e+06          1.00878e+07         F 
3445                            1                   0.0540              0.044               34                  14.77               2.30                0                   0                   0                   3.12035e+06         1.00948e+07         F 
3205                            1                   0.0540              0.044               34                  14.77               2.30                0                   0                   0                   3.11678e+06         1.00798e+07         F 
1936                            1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.12457e+06         1.00853e+07         F 
1940                            1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.12457e+06         1.00853e+07         F 
