LOC_ID                          CLUSTER             P_VALUE             GBL_PVALUE          CLU_OBS             CLU_EXP             CLU_ODE             LOC_OBS             LOC_EXP             LOC_ODE             LOC_X               LOC_Y               GINI_CLUST
3602                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.13409e+06         1.01107e+07         F 
3603                            4                   0.662               0.65                11                  2.86                3.85                0                   0                   0                   3.13399e+06         1.01104e+07         F 
1982                            4                   0.662               0.65                11                  2.86                3.85                0                   0.087               0                   3.14872e+06         1.00942e+07         F 
1988                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.1456e+06          1.00936e+07         F 
1998                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.1456e+06          1.00936e+07         F 
1999                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.1456e+06          1.00936e+07         F 
2001                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.1456e+06          1.00936e+07         F 
3646                            4                   0.662               0.65                11                  2.86                3.85                0                   0                   0                   3.13307e+06         1.01037e+07         F 
527                             4                   0.662               0.65                11                  2.86                3.85                0                   0.087               0                   3.13413e+06         1.01111e+07         F 
393                             4                   0.662               0.65                11                  2.86                3.85                0                   0                   0                   3.13443e+06         1.00997e+07         F 
3600                            4                   0.662               0.65                11                  2.86                3.85                0                   0.087               0                   3.13335e+06         1.01091e+07         F 
3671                            4                   0.662               0.65                11                  2.86                3.85                0                   0                   0                   3.13298e+06         1.01079e+07         F 
3650                            4                   0.662               0.65                11                  2.86                3.85                0                   0                   0                   3.13281e+06         1.01042e+07         F 
3604                            4                   0.662               0.65                11                  2.86                3.85                0                   0                   0                   3.13361e+06         1.01112e+07         F 
392                             4                   0.662               0.65                11                  2.86                3.85                0                   0                   0                   3.13768e+06         1.00954e+07         F 
3519                            4                   0.662               0.65                11                  2.86                3.85                0                   0                   0                   3.13252e+06         1.01084e+07         F 
390                             4                   0.662               0.65                11                  2.86                3.85                0                   0                   0                   3.1406e+06          1.00937e+07         F 
389                             4                   0.662               0.65                11                  2.86                3.85                0                   0                   0                   3.13699e+06         1.00957e+07         F 
3654                            4                   0.662               0.65                11                  2.86                3.85                1                   0.087               11.55               3.13222e+06         1.01046e+07         F 
386                             4                   0.662               0.65                11                  2.86                3.85                0                   0                   0                   3.14047e+06         1.00936e+07         F 
398                             4                   0.662               0.65                11                  2.86                3.85                0                   0                   0                   3.13401e+06         1.00985e+07         F 
1987                            4                   0.662               0.65                11                  2.86                3.85                0                   0                   0                   3.14142e+06         1.0093e+07          F 
2065                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.13208e+06         1.0103e+07          F 
2106                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.13208e+06         1.0103e+07          F 
3637                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.13176e+06         1.01044e+07         F 
3651                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.13176e+06         1.01044e+07         F 
3657                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.13176e+06         1.01044e+07         F 
3665                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.13176e+06         1.01044e+07         F 
1993                            4                   0.662               0.65                11                  2.86                3.85                0                   0                   0                   3.13985e+06         1.00933e+07         F 
3662                            4                   0.662               0.65                11                  2.86                3.85                0                   0                   0                   3.13167e+06         1.01046e+07         F 
3556                            4                   0.662               0.65                11                  2.86                3.85                1                   0.087               11.55               3.13175e+06         1.01077e+07         F 
1990                            4                   0.662               0.65                11                  2.86                3.85                0                   0                   0                   3.13995e+06         1.00932e+07         F 
3663                            4                   0.662               0.65                11                  2.86                3.85                0                   0.087               0                   3.13158e+06         1.01045e+07         F 
3645                            4                   0.662               0.65                11                  2.86                3.85                0                   0                   0                   3.13161e+06         1.01041e+07         F 
2088                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.13173e+06         1.01032e+07         F 
2090                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.13173e+06         1.01032e+07         F 
2120                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.13173e+06         1.01032e+07         F 
395                             4                   0.662               0.65                11                  2.86                3.85                0                   0                   0                   3.13408e+06         1.00977e+07         F 
3634                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.13145e+06         1.01047e+07         F 
3635                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.13145e+06         1.01047e+07         F 
3642                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.13145e+06         1.01047e+07         F 
3649                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.13145e+06         1.01047e+07         F 
3659                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.13145e+06         1.01047e+07         F 
3666                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.13145e+06         1.01047e+07         F 
3575                            4                   0.662               0.65                11                  2.86                3.85                0                   0                   0                   3.13153e+06         1.01078e+07         F 
3653                            4                   0.662               0.65                11                  2.86                3.85                0                   0                   0                   3.1315e+06          1.01037e+07         F 
2070                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.13166e+06         1.01026e+07         F 
2071                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.13166e+06         1.01026e+07         F 
2128                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.13166e+06         1.01026e+07         F 
2129                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.13166e+06         1.01026e+07         F 
2130                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.13166e+06         1.01026e+07         F 
397                             4                   0.662               0.65                11                  2.86                3.85                0                   0                   0                   3.13766e+06         1.00941e+07         F 
3643                            4                   0.662               0.65                11                  2.86                3.85                0                   0                   0                   3.13134e+06         1.01038e+07         F 
2055                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.13154e+06         1.01026e+07         F 
2063                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.13154e+06         1.01026e+07         F 
2076                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.13154e+06         1.01026e+07         F 
2081                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.13154e+06         1.01026e+07         F 
2097                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.13154e+06         1.01026e+07         F 
2107                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.13154e+06         1.01026e+07         F 
2118                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.13154e+06         1.01026e+07         F 
2087                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.13155e+06         1.01024e+07         F 
2110                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.13155e+06         1.01024e+07         F 
539                             4                   0.662               0.65                11                  2.86                3.85                0                   0                   0                   3.13502e+06         1.01154e+07         F 
3648                            4                   0.662               0.65                11                  2.86                3.85                0                   0                   0                   3.13118e+06         1.0104e+07          F 
3640                            4                   0.662               0.65                11                  2.86                3.85                0                   0                   0                   3.13116e+06         1.01038e+07         F 
3647                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.13112e+06         1.01039e+07         F 
3658                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.13112e+06         1.01039e+07         F 
3661                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.13112e+06         1.01039e+07         F 
3667                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.13112e+06         1.01039e+07         F 
3669                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.13112e+06         1.01039e+07         F 
3670                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.13112e+06         1.01039e+07         F 
2057                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.13121e+06         1.01033e+07         F 
2067                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.13121e+06         1.01033e+07         F 
2075                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.13121e+06         1.01033e+07         F 
2101                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.13121e+06         1.01033e+07         F 
2105                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.13121e+06         1.01033e+07         F 
3585                            4                   0.662               0.65                11                  2.86                3.85                0                   0                   0                   3.13128e+06         1.01086e+07         F 
2084                            4                   0.662               0.65                11                  2.86                3.85                0                   0                   0                   3.13151e+06         1.01018e+07         F 
1314                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.13814e+06         1.01181e+07         F 
1334                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.13814e+06         1.01181e+07         F 
1346                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.13814e+06         1.01181e+07         F 
2053                            4                   0.662               0.65                11                  2.86                3.85                0                   0.087               0                   3.131e+06           1.01038e+07         F 
2069                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.13099e+06         1.01038e+07         F 
2095                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.13099e+06         1.01038e+07         F 
1313                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.13883e+06         1.01185e+07         F 
1330                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.13883e+06         1.01185e+07         F 
1345                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.13883e+06         1.01185e+07         F 
455                             5                   0.878               0.89                7                   1.29                5.42                n/a                 n/a                 n/a                 3.09574e+06         1.00555e+07         F 
458                             5                   0.878               0.89                7                   1.29                5.42                n/a                 n/a                 n/a                 3.09574e+06         1.00555e+07         F 
466                             5                   0.878               0.89                7                   1.29                5.42                0                   0                   0                   3.09602e+06         1.00565e+07         F 
460                             5                   0.878               0.89                7                   1.29                5.42                0                   0                   0                   3.09625e+06         1.00569e+07         F 
457                             5                   0.878               0.89                7                   1.29                5.42                0                   0                   0                   3.09772e+06         1.00565e+07         F 
462                             5                   0.878               0.89                7                   1.29                5.42                0                   0.092               0                   3.09823e+06         1.00567e+07         F 
467                             5                   0.878               0.89                7                   1.29                5.42                0                   0                   0                   3.09751e+06         1.00577e+07         F 
459                             5                   0.878               0.89                7                   1.29                5.42                0                   0                   0                   3.09893e+06         1.0057e+07          F 
1582                            5                   0.878               0.89                7                   1.29                5.42                n/a                 n/a                 n/a                 3.09728e+06         1.00588e+07         F 
1584                            5                   0.878               0.89                7                   1.29                5.42                n/a                 n/a                 n/a                 3.09728e+06         1.00588e+07         F 
456                             5                   0.878               0.89                7                   1.29                5.42                0                   0                   0                   3.09939e+06         1.00562e+07         F 
751                             5                   0.878               0.89                7                   1.29                5.42                0                   0                   0                   3.09894e+06         1.00576e+07         F 
1689                            5                   0.878               0.89                7                   1.29                5.42                0                   0                   0                   3.09496e+06         1.00517e+07         F 
454                             5                   0.878               0.89                7                   1.29                5.42                0                   0                   0                   3.09778e+06         1.00521e+07         F 
737                             5                   0.878               0.89                7                   1.29                5.42                0                   0                   0                   3.09888e+06         1.00581e+07         F 
734                             5                   0.878               0.89                7                   1.29                5.42                0                   0                   0                   3.09956e+06         1.00569e+07         F 
736                             5                   0.878               0.89                7                   1.29                5.42                0                   0                   0                   3.09959e+06         1.00569e+07         F 
1585                            5                   0.878               0.89                7                   1.29                5.42                0                   0                   0                   3.09784e+06         1.00591e+07         F 
463                             5                   0.878               0.89                7                   1.29                5.42                n/a                 n/a                 n/a                 3.09711e+06         1.00516e+07         F 
464                             5                   0.878               0.89                7                   1.29                5.42                n/a                 n/a                 n/a                 3.09711e+06         1.00516e+07         F 
468                             5                   0.878               0.89                7                   1.29                5.42                n/a                 n/a                 n/a                 3.09711e+06         1.00516e+07         F 
461                             5                   0.878               0.89                7                   1.29                5.42                1                   0.092               10.84               3.09993e+06         1.00559e+07         F 
453                             5                   0.878               0.89                7                   1.29                5.42                0                   0                   0                   3.09764e+06         1.00517e+07         F 
465                             5                   0.878               0.89                7                   1.29                5.42                0                   0                   0                   3.09754e+06         1.00516e+07         F 
1578                            5                   0.878               0.89                7                   1.29                5.42                0                   0                   0                   3.09408e+06         1.00595e+07         F 
749                             5                   0.878               0.89                7                   1.29                5.42                0                   0                   0                   3.09994e+06         1.00567e+07         F 
752                             5                   0.878               0.89                7                   1.29                5.42                0                   0                   0                   3.09925e+06         1.00584e+07         F 
746                             5                   0.878               0.89                7                   1.29                5.42                0                   0.092               0                   3.10042e+06         1.00565e+07         F 
753                             5                   0.878               0.89                7                   1.29                5.42                0                   0                   0                   3.10045e+06         1.00565e+07         F 
741                             5                   0.878               0.89                7                   1.29                5.42                0                   0                   0                   3.09979e+06         1.00583e+07         F 
3428                            5                   0.878               0.89                7                   1.29                5.42                0                   0                   0                   3.10077e+06         1.00562e+07         F 
748                             5                   0.878               0.89                7                   1.29                5.42                0                   0                   0                   3.10062e+06         1.0057e+07          F 
1687                            5                   0.878               0.89                7                   1.29                5.42                0                   0                   0                   3.09624e+06         1.00502e+07         F 
750                             5                   0.878               0.89                7                   1.29                5.42                0                   0                   0                   3.10091e+06         1.0058e+07          F 
3431                            5                   0.878               0.89                7                   1.29                5.42                1                   0.092               10.84               3.10146e+06         1.00555e+07         F 
1583                            5                   0.878               0.89                7                   1.29                5.42                n/a                 n/a                 n/a                 3.09979e+06         1.00598e+07         F 
1586                            5                   0.878               0.89                7                   1.29                5.42                n/a                 n/a                 n/a                 3.09979e+06         1.00598e+07         F 
754                             5                   0.878               0.89                7                   1.29                5.42                0                   0                   0                   3.10165e+06         1.00564e+07         F 
732                             5                   0.878               0.89                7                   1.29                5.42                1                   0.092               10.84               3.10038e+06         1.006e+07           F 
3427                            5                   0.878               0.89                7                   1.29                5.42                0                   0.092               0                   3.10217e+06         1.0054e+07          F 
1688                            5                   0.878               0.89                7                   1.29                5.42                0                   0.092               0                   3.09518e+06         1.00489e+07         F 
3731                            5                   0.878               0.89                7                   1.29                5.42                0                   0                   0                   3.08946e+06         1.00578e+07         F 
3710                            5                   0.878               0.89                7                   1.29                5.42                n/a                 n/a                 n/a                 3.08937e+06         1.00578e+07         F 
3722                            5                   0.878               0.89                7                   1.29                5.42                n/a                 n/a                 n/a                 3.08937e+06         1.00578e+07         F 
3725                            5                   0.878               0.89                7                   1.29                5.42                n/a                 n/a                 n/a                 3.08937e+06         1.00578e+07         F 
3726                            5                   0.878               0.89                7                   1.29                5.42                n/a                 n/a                 n/a                 3.08937e+06         1.00578e+07         F 
3730                            5                   0.878               0.89                7                   1.29                5.42                n/a                 n/a                 n/a                 3.08937e+06         1.00578e+07         F 
3721                            5                   0.878               0.89                7                   1.29                5.42                n/a                 n/a                 n/a                 3.08918e+06         1.00572e+07         F 
3728                            5                   0.878               0.89                7                   1.29                5.42                n/a                 n/a                 n/a                 3.08918e+06         1.00572e+07         F 
3732                            5                   0.878               0.89                7                   1.29                5.42                n/a                 n/a                 n/a                 3.08918e+06         1.00572e+07         F 
3432                            5                   0.878               0.89                7                   1.29                5.42                0                   0                   0                   3.10179e+06         1.00525e+07         F 
739                             5                   0.878               0.89                7                   1.29                5.42                1                   0.092               10.84               3.10169e+06         1.00589e+07         F 
1685                            5                   0.878               0.89                7                   1.29                5.42                1                   0.092               10.84               3.09496e+06         1.00487e+07         F 
3734                            5                   0.878               0.89                7                   1.29                5.42                0                   0                   0                   3.09111e+06         1.0061e+07          F 
3712                            5                   0.878               0.89                7                   1.29                5.42                0                   0                   0                   3.08874e+06         1.00574e+07         F 
3430                            5                   0.878               0.89                7                   1.29                5.42                1                   0.092               10.84               3.10301e+06         1.00557e+07         F 
1690                            5                   0.878               0.89                7                   1.29                5.42                0                   0                   0                   3.09212e+06         1.00491e+07         F 
740                             5                   0.878               0.89                7                   1.29                5.42                0                   0                   0                   3.10295e+06         1.00574e+07         F 
743                             5                   0.878               0.89                7                   1.29                5.42                0                   0                   0                   3.10162e+06         1.00607e+07         F 
1686                            5                   0.878               0.89                7                   1.29                5.42                1                   0.092               10.84               3.09172e+06         1.00488e+07         F 
2058                            6                   0.891               0.90                5                   0.62                8.13                n/a                 n/a                 n/a                 3.12999e+06         1.0097e+07          F 
2061                            6                   0.891               0.90                5                   0.62                8.13                n/a                 n/a                 n/a                 3.12999e+06         1.0097e+07          F 
2062                            6                   0.891               0.90                5                   0.62                8.13                n/a                 n/a                 n/a                 3.12999e+06         1.0097e+07          F 
2068                            6                   0.891               0.90                5                   0.62                8.13                n/a                 n/a                 n/a                 3.12999e+06         1.0097e+07          F 
2073                            6                   0.891               0.90                5                   0.62                8.13                n/a                 n/a                 n/a                 3.12999e+06         1.0097e+07          F 
2074                            6                   0.891               0.90                5                   0.62                8.13                n/a                 n/a                 n/a                 3.12999e+06         1.0097e+07          F 
2077                            6                   0.891               0.90                5                   0.62                8.13                n/a                 n/a                 n/a                 3.12999e+06         1.0097e+07          F 
2079                            6                   0.891               0.90                5                   0.62                8.13                n/a                 n/a                 n/a                 3.12999e+06         1.0097e+07          F 
2082                            6                   0.891               0.90                5                   0.62                8.13                n/a                 n/a                 n/a                 3.12999e+06         1.0097e+07          F 
2086                            6                   0.891               0.90                5                   0.62                8.13                n/a                 n/a                 n/a                 3.12999e+06         1.0097e+07          F 
2096                            6                   0.891               0.90                5                   0.62                8.13                n/a                 n/a                 n/a                 3.12999e+06         1.0097e+07          F 
2102                            6                   0.891               0.90                5                   0.62                8.13                n/a                 n/a                 n/a                 3.12999e+06         1.0097e+07          F 
2108                            6                   0.891               0.90                5                   0.62                8.13                n/a                 n/a                 n/a                 3.12999e+06         1.0097e+07          F 
2113                            6                   0.891               0.90                5                   0.62                8.13                n/a                 n/a                 n/a                 3.12999e+06         1.0097e+07          F 
2114                            6                   0.891               0.90                5                   0.62                8.13                n/a                 n/a                 n/a                 3.12999e+06         1.0097e+07          F 
2117                            6                   0.891               0.90                5                   0.62                8.13                n/a                 n/a                 n/a                 3.12999e+06         1.0097e+07          F 
2121                            6                   0.891               0.90                5                   0.62                8.13                n/a                 n/a                 n/a                 3.12999e+06         1.0097e+07          F 
2122                            6                   0.891               0.90                5                   0.62                8.13                n/a                 n/a                 n/a                 3.12999e+06         1.0097e+07          F 
2123                            6                   0.891               0.90                5                   0.62                8.13                n/a                 n/a                 n/a                 3.12999e+06         1.0097e+07          F 
2124                            6                   0.891               0.90                5                   0.62                8.13                n/a                 n/a                 n/a                 3.12999e+06         1.0097e+07          F 
2127                            6                   0.891               0.90                5                   0.62                8.13                n/a                 n/a                 n/a                 3.12999e+06         1.0097e+07          F 
2078                            6                   0.891               0.90                5                   0.62                8.13                n/a                 n/a                 n/a                 3.12929e+06         1.00961e+07         F 
2111                            6                   0.891               0.90                5                   0.62                8.13                n/a                 n/a                 n/a                 3.12929e+06         1.00961e+07         F 
2060                            6                   0.891               0.90                5                   0.62                8.13                0                   0                   0                   3.12903e+06         1.00962e+07         F 
3273                            6                   0.891               0.90                5                   0.62                8.13                0                   0                   0                   3.12993e+06         1.00949e+07         F 
3210                            6                   0.891               0.90                5                   0.62                8.13                0                   0.068               0                   3.12938e+06         1.00949e+07         F 
3289                            6                   0.891               0.90                5                   0.62                8.13                1                   0.068               14.63               3.1297e+06          1.00948e+07         F 
2091                            6                   0.891               0.90                5                   0.62                8.13                0                   0                   0                   3.13227e+06         1.00961e+07         F 
2119                            6                   0.891               0.90                5                   0.62                8.13                0                   0                   0                   3.12855e+06         1.0099e+07          F 
