LOC_ID                          CLUSTER             P_VALUE             CLU_OBS             CLU_EXP             CLU_ODE             LOC_OBS             LOC_EXP             LOC_ODE             LOC_X               LOC_Y               GINI_CLUST
162                             12                  0.988               13                  3.09                4.21                0                   0.049               0                   3.13069e+06         1.00873e+07         F 
176                             12                  0.988               13                  3.09                4.21                0                   0.049               0                   3.13071e+06         1.00897e+07         F 
118                             12                  0.988               13                  3.09                4.21                n/a                 n/a                 n/a                 3.12966e+06         1.00872e+07         F 
24                              12                  0.988               13                  3.09                4.21                n/a                 n/a                 n/a                 3.12966e+06         1.00872e+07         F 
51                              12                  0.988               13                  3.09                4.21                n/a                 n/a                 n/a                 3.12966e+06         1.00872e+07         F 
55                              12                  0.988               13                  3.09                4.21                n/a                 n/a                 n/a                 3.12966e+06         1.00872e+07         F 
57                              12                  0.988               13                  3.09                4.21                n/a                 n/a                 n/a                 3.12966e+06         1.00872e+07         F 
86                              12                  0.988               13                  3.09                4.21                n/a                 n/a                 n/a                 3.12966e+06         1.00872e+07         F 
92                              12                  0.988               13                  3.09                4.21                n/a                 n/a                 n/a                 3.12966e+06         1.00872e+07         F 
128                             12                  0.988               13                  3.09                4.21                0                   0.049               0                   3.13062e+06         1.00898e+07         F 
130                             12                  0.988               13                  3.09                4.21                0                   0.049               0                   3.13119e+06         1.00895e+07         F 
197                             12                  0.988               13                  3.09                4.21                1                   0.049               20.41               3.13092e+06         1.00872e+07         F 
134                             12                  0.988               13                  3.09                4.21                n/a                 n/a                 n/a                 3.13039e+06         1.00901e+07         F 
170                             12                  0.988               13                  3.09                4.21                n/a                 n/a                 n/a                 3.13039e+06         1.00901e+07         F 
189                             12                  0.988               13                  3.09                4.21                n/a                 n/a                 n/a                 3.13039e+06         1.00901e+07         F 
184                             12                  0.988               13                  3.09                4.21                0                   0.049               0                   3.13054e+06         1.00869e+07         F 
133                             12                  0.988               13                  3.09                4.21                n/a                 n/a                 n/a                 3.13006e+06         1.00902e+07         F 
157                             12                  0.988               13                  3.09                4.21                n/a                 n/a                 n/a                 3.13006e+06         1.00902e+07         F 
163                             12                  0.988               13                  3.09                4.21                n/a                 n/a                 n/a                 3.13006e+06         1.00902e+07         F 
83                              12                  0.988               13                  3.09                4.21                0                   0.049               0                   3.12854e+06         1.00878e+07         F 
59                              12                  0.988               13                  3.09                4.21                1                   0.049               20.41               3.12931e+06         1.00869e+07         F 
154                             12                  0.988               13                  3.09                4.21                n/a                 n/a                 n/a                 3.12889e+06         1.00901e+07         F 
185                             12                  0.988               13                  3.09                4.21                n/a                 n/a                 n/a                 3.12889e+06         1.00901e+07         F 
198                             12                  0.988               13                  3.09                4.21                n/a                 n/a                 n/a                 3.12889e+06         1.00901e+07         F 
204                             12                  0.988               13                  3.09                4.21                0                   0.049               0                   3.12882e+06         1.00901e+07         F 
147                             12                  0.988               13                  3.09                4.21                n/a                 n/a                 n/a                 3.13126e+06         1.00903e+07         F 
158                             12                  0.988               13                  3.09                4.21                n/a                 n/a                 n/a                 3.13126e+06         1.00903e+07         F 
174                             12                  0.988               13                  3.09                4.21                n/a                 n/a                 n/a                 3.13126e+06         1.00903e+07         F 
173                             12                  0.988               13                  3.09                4.21                0                   0.049               0                   3.131e+06           1.00865e+07         F 
136                             12                  0.988               13                  3.09                4.21                n/a                 n/a                 n/a                 3.13196e+06         1.0087e+07          F 
202                             12                  0.988               13                  3.09                4.21                n/a                 n/a                 n/a                 3.13196e+06         1.0087e+07          F 
148                             12                  0.988               13                  3.09                4.21                0                   0.049               0                   3.12852e+06         1.00901e+07         F 
144                             12                  0.988               13                  3.09                4.21                1                   0.049               20.41               3.13242e+06         1.00878e+07         F 
145                             12                  0.988               13                  3.09                4.21                n/a                 n/a                 n/a                 3.1283e+06          1.009e+07           F 
164                             12                  0.988               13                  3.09                4.21                n/a                 n/a                 n/a                 3.1283e+06          1.009e+07           F 
178                             12                  0.988               13                  3.09                4.21                0                   0.049               0                   3.13229e+06         1.00873e+07         F 
2586                            12                  0.988               13                  3.09                4.21                n/a                 n/a                 n/a                 3.12925e+06         1.00908e+07         F 
2589                            12                  0.988               13                  3.09                4.21                n/a                 n/a                 n/a                 3.12925e+06         1.00908e+07         F 
2593                            12                  0.988               13                  3.09                4.21                n/a                 n/a                 n/a                 3.12925e+06         1.00908e+07         F 
2601                            12                  0.988               13                  3.09                4.21                n/a                 n/a                 n/a                 3.12925e+06         1.00908e+07         F 
129                             12                  0.988               13                  3.09                4.21                0                   0.049               0                   3.12768e+06         1.00893e+07         F 
2604                            12                  0.988               13                  3.09                4.21                0                   0.049               0                   3.12932e+06         1.0091e+07          F 
38                              12                  0.988               13                  3.09                4.21                0                   0.049               0                   3.12887e+06         1.00861e+07         F 
141                             12                  0.988               13                  3.09                4.21                0                   0.049               0                   3.12749e+06         1.00891e+07         F 
71                              12                  0.988               13                  3.09                4.21                n/a                 n/a                 n/a                 3.12729e+06         1.00889e+07         F 
98                              12                  0.988               13                  3.09                4.21                n/a                 n/a                 n/a                 3.12729e+06         1.00889e+07         F 
3245                            12                  0.988               13                  3.09                4.21                0                   0.049               0                   3.12843e+06         1.00911e+07         F 
104                             12                  0.988               13                  3.09                4.21                0                   0.049               0                   3.12701e+06         1.00886e+07         F 
3299                            12                  0.988               13                  3.09                4.21                n/a                 n/a                 n/a                 3.1293e+06          1.00916e+07         F 
3314                            12                  0.988               13                  3.09                4.21                n/a                 n/a                 n/a                 3.1293e+06          1.00916e+07         F 
195                             12                  0.988               13                  3.09                4.21                0                   0.049               0                   3.13338e+06         1.00882e+07         F 
120                             12                  0.988               13                  3.09                4.21                n/a                 n/a                 n/a                 3.12692e+06         1.00885e+07         F 
67                              12                  0.988               13                  3.09                4.21                n/a                 n/a                 n/a                 3.12692e+06         1.00885e+07         F 
81                              12                  0.988               13                  3.09                4.21                n/a                 n/a                 n/a                 3.12692e+06         1.00885e+07         F 
143                             12                  0.988               13                  3.09                4.21                1                   0.049               20.41               3.13343e+06         1.00882e+07         F 
2693                            13                  0.991               7                   0.83                8.39                1                   0.024               41.97               3.12903e+06         1.01083e+07         F 
2767                            13                  0.991               7                   0.83                8.39                0                   0.024               0                   3.12907e+06         1.01083e+07         F 
2824                            13                  0.991               7                   0.83                8.39                n/a                 n/a                 n/a                 3.12904e+06         1.01082e+07         F 
2878                            13                  0.991               7                   0.83                8.39                n/a                 n/a                 n/a                 3.12904e+06         1.01082e+07         F 
3530                            13                  0.991               7                   0.83                8.39                n/a                 n/a                 n/a                 3.12938e+06         1.01085e+07         F 
3537                            13                  0.991               7                   0.83                8.39                n/a                 n/a                 n/a                 3.12938e+06         1.01085e+07         F 
3538                            13                  0.991               7                   0.83                8.39                n/a                 n/a                 n/a                 3.12938e+06         1.01085e+07         F 
3590                            13                  0.991               7                   0.83                8.39                n/a                 n/a                 n/a                 3.12938e+06         1.01085e+07         F 
3589                            13                  0.991               7                   0.83                8.39                1                   0.024               41.97               3.12931e+06         1.01086e+07         F 
3525                            13                  0.991               7                   0.83                8.39                n/a                 n/a                 n/a                 3.12904e+06         1.01079e+07         F 
3557                            13                  0.991               7                   0.83                8.39                n/a                 n/a                 n/a                 3.12904e+06         1.01079e+07         F 
3560                            13                  0.991               7                   0.83                8.39                n/a                 n/a                 n/a                 3.12904e+06         1.01079e+07         F 
3583                            13                  0.991               7                   0.83                8.39                0                   0.024               0                   3.12962e+06         1.01085e+07         F 
2758                            13                  0.991               7                   0.83                8.39                0                   0.024               0                   3.12888e+06         1.01077e+07         F 
2618                            13                  0.991               7                   0.83                8.39                n/a                 n/a                 n/a                 3.12849e+06         1.01079e+07         F 
2625                            13                  0.991               7                   0.83                8.39                n/a                 n/a                 n/a                 3.12849e+06         1.01079e+07         F 
2651                            13                  0.991               7                   0.83                8.39                n/a                 n/a                 n/a                 3.12849e+06         1.01079e+07         F 
2670                            13                  0.991               7                   0.83                8.39                n/a                 n/a                 n/a                 3.12849e+06         1.01079e+07         F 
2671                            13                  0.991               7                   0.83                8.39                n/a                 n/a                 n/a                 3.12849e+06         1.01079e+07         F 
2686                            13                  0.991               7                   0.83                8.39                n/a                 n/a                 n/a                 3.12849e+06         1.01079e+07         F 
2694                            13                  0.991               7                   0.83                8.39                n/a                 n/a                 n/a                 3.12849e+06         1.01079e+07         F 
2710                            13                  0.991               7                   0.83                8.39                n/a                 n/a                 n/a                 3.12849e+06         1.01079e+07         F 
2726                            13                  0.991               7                   0.83                8.39                n/a                 n/a                 n/a                 3.12849e+06         1.01079e+07         F 
2729                            13                  0.991               7                   0.83                8.39                n/a                 n/a                 n/a                 3.12849e+06         1.01079e+07         F 
2745                            13                  0.991               7                   0.83                8.39                n/a                 n/a                 n/a                 3.12849e+06         1.01079e+07         F 
2749                            13                  0.991               7                   0.83                8.39                n/a                 n/a                 n/a                 3.12849e+06         1.01079e+07         F 
2766                            13                  0.991               7                   0.83                8.39                n/a                 n/a                 n/a                 3.12849e+06         1.01079e+07         F 
2774                            13                  0.991               7                   0.83                8.39                n/a                 n/a                 n/a                 3.12849e+06         1.01079e+07         F 
2847                            13                  0.991               7                   0.83                8.39                n/a                 n/a                 n/a                 3.12849e+06         1.01079e+07         F 
2879                            13                  0.991               7                   0.83                8.39                n/a                 n/a                 n/a                 3.12849e+06         1.01079e+07         F 
2885                            13                  0.991               7                   0.83                8.39                n/a                 n/a                 n/a                 3.12849e+06         1.01079e+07         F 
2904                            13                  0.991               7                   0.83                8.39                n/a                 n/a                 n/a                 3.12849e+06         1.01079e+07         F 
3551                            13                  0.991               7                   0.83                8.39                n/a                 n/a                 n/a                 3.12904e+06         1.01075e+07         F 
3587                            13                  0.991               7                   0.83                8.39                n/a                 n/a                 n/a                 3.12904e+06         1.01075e+07         F 
3594                            13                  0.991               7                   0.83                8.39                n/a                 n/a                 n/a                 3.12904e+06         1.01075e+07         F 
121                             14                  0.991               10                  1.85                5.40                n/a                 n/a                 n/a                 3.12521e+06         1.00866e+07         F 
58                              14                  0.991               10                  1.85                5.40                n/a                 n/a                 n/a                 3.12521e+06         1.00866e+07         F 
63                              14                  0.991               10                  1.85                5.40                n/a                 n/a                 n/a                 3.12521e+06         1.00866e+07         F 
91                              14                  0.991               10                  1.85                5.40                n/a                 n/a                 n/a                 3.12521e+06         1.00866e+07         F 
124                             14                  0.991               10                  1.85                5.40                1                   0.13                7.56                3.12536e+06         1.00868e+07         F 
119                             14                  0.991               10                  1.85                5.40                1                   0.13                7.56                3.12503e+06         1.00865e+07         F 
26                              14                  0.991               10                  1.85                5.40                0                   0.13                0                   3.12508e+06         1.00868e+07         F 
125                             14                  0.991               10                  1.85                5.40                1                   0.13                7.56                3.12541e+06         1.00868e+07         F 
54                              14                  0.991               10                  1.85                5.40                n/a                 n/a                 n/a                 3.12553e+06         1.00869e+07         F 
56                              14                  0.991               10                  1.85                5.40                n/a                 n/a                 n/a                 3.12553e+06         1.00869e+07         F 
61                              14                  0.991               10                  1.85                5.40                n/a                 n/a                 n/a                 3.12553e+06         1.00869e+07         F 
89                              14                  0.991               10                  1.85                5.40                1                   0.13                7.56                3.12561e+06         1.0087e+07          F 
23                              14                  0.991               10                  1.85                5.40                n/a                 n/a                 n/a                 3.1248e+06          1.0087e+07          F 
64                              14                  0.991               10                  1.85                5.40                n/a                 n/a                 n/a                 3.1248e+06          1.0087e+07          F 
536                             15                  0.992               12                  2.69                4.47                0                   0.021               0                   3.12674e+06         1.01225e+07         F 
573                             15                  0.992               12                  2.69                4.47                0                   0.021               0                   3.127e+06           1.01224e+07         F 
565                             15                  0.992               12                  2.69                4.47                0                   0.021               0                   3.12717e+06         1.01221e+07         F 
550                             15                  0.992               12                  2.69                4.47                0                   0.021               0                   3.12795e+06         1.0123e+07          F 
572                             15                  0.992               12                  2.69                4.47                n/a                 n/a                 n/a                 3.12806e+06         1.01226e+07         F 
577                             15                  0.992               12                  2.69                4.47                n/a                 n/a                 n/a                 3.12806e+06         1.01226e+07         F 
561                             15                  0.992               12                  2.69                4.47                0                   0.021               0                   3.12728e+06         1.01205e+07         F 
547                             15                  0.992               12                  2.69                4.47                n/a                 n/a                 n/a                 3.12781e+06         1.01245e+07         F 
567                             15                  0.992               12                  2.69                4.47                n/a                 n/a                 n/a                 3.12781e+06         1.01245e+07         F 
564                             15                  0.992               12                  2.69                4.47                0                   0.021               0                   3.12886e+06         1.01232e+07         F 
546                             15                  0.992               12                  2.69                4.47                0                   0.021               0                   3.12787e+06         1.01246e+07         F 
531                             15                  0.992               12                  2.69                4.47                0                   0.021               0                   3.12463e+06         1.01242e+07         F 
581                             15                  0.992               12                  2.69                4.47                1                   0.021               47.28               3.128e+06           1.0125e+07          F 
557                             15                  0.992               12                  2.69                4.47                0                   0.021               0                   3.1294e+06          1.01234e+07         F 
552                             15                  0.992               12                  2.69                4.47                0                   0.021               0                   3.12611e+06         1.01197e+07         F 
556                             15                  0.992               12                  2.69                4.47                0                   0.021               0                   3.12942e+06         1.01236e+07         F 
560                             15                  0.992               12                  2.69                4.47                0                   0.021               0                   3.12491e+06         1.01248e+07         F 
538                             15                  0.992               12                  2.69                4.47                0                   0.021               0                   3.12511e+06         1.01255e+07         F 
537                             15                  0.992               12                  2.69                4.47                0                   0.021               0                   3.12963e+06         1.01244e+07         F 
2189                            15                  0.992               12                  2.69                4.47                0                   0.021               0                   3.12539e+06         1.01191e+07         F 
2179                            15                  0.992               12                  2.69                4.47                0                   0.021               0                   3.12378e+06         1.01204e+07         F 
2150                            15                  0.992               12                  2.69                4.47                0                   0.021               0                   3.12501e+06         1.01192e+07         F 
558                             15                  0.992               12                  2.69                4.47                0                   0.021               0                   3.12538e+06         1.01263e+07         F 
533                             15                  0.992               12                  2.69                4.47                0                   0.021               0                   3.12983e+06         1.01254e+07         F 
2185                            15                  0.992               12                  2.69                4.47                0                   0.021               0                   3.12254e+06         1.01214e+07         F 
2163                            15                  0.992               12                  2.69                4.47                n/a                 n/a                 n/a                 3.1251e+06          1.01183e+07         F 
2191                            15                  0.992               12                  2.69                4.47                n/a                 n/a                 n/a                 3.1251e+06          1.01183e+07         F 
2193                            15                  0.992               12                  2.69                4.47                0                   0.021               0                   3.12508e+06         1.01181e+07         F 
2152                            15                  0.992               12                  2.69                4.47                n/a                 n/a                 n/a                 3.12232e+06         1.01207e+07         F 
2173                            15                  0.992               12                  2.69                4.47                n/a                 n/a                 n/a                 3.12232e+06         1.01207e+07         F 
540                             15                  0.992               12                  2.69                4.47                0                   0.021               0                   3.1265e+06          1.01274e+07         F 
1918                            15                  0.992               12                  2.69                4.47                0                   0.021               0                   3.12346e+06         1.01266e+07         F 
551                             15                  0.992               12                  2.69                4.47                n/a                 n/a                 n/a                 3.12478e+06         1.01171e+07         F 
563                             15                  0.992               12                  2.69                4.47                n/a                 n/a                 n/a                 3.12478e+06         1.01171e+07         F 
1916                            15                  0.992               12                  2.69                4.47                0                   0.021               0                   3.12067e+06         1.0122e+07          F 
528                             15                  0.992               12                  2.69                4.47                n/a                 n/a                 n/a                 3.12464e+06         1.01162e+07         F 
549                             15                  0.992               12                  2.69                4.47                n/a                 n/a                 n/a                 3.12464e+06         1.01162e+07         F 
575                             15                  0.992               12                  2.69                4.47                n/a                 n/a                 n/a                 3.12464e+06         1.01162e+07         F 
584                             15                  0.992               12                  2.69                4.47                0                   0.021               0                   3.13363e+06         1.01225e+07         F 
2166                            15                  0.992               12                  2.69                4.47                0                   0.021               0                   3.11999e+06         1.01211e+07         F 
555                             15                  0.992               12                  2.69                4.47                n/a                 n/a                 n/a                 3.13337e+06         1.01244e+07         F 
568                             15                  0.992               12                  2.69                4.47                n/a                 n/a                 n/a                 3.13337e+06         1.01244e+07         F 
1919                            15                  0.992               12                  2.69                4.47                0                   0.021               0                   3.11952e+06         1.0123e+07          F 
2174                            15                  0.992               12                  2.69                4.47                0                   0.021               0                   3.1212e+06          1.01178e+07         F 
525                             15                  0.992               12                  2.69                4.47                0                   0.021               0                   3.12591e+06         1.01152e+07         F 
583                             15                  0.992               12                  2.69                4.47                0                   0.021               0                   3.1341e+06          1.01215e+07         F 
2164                            15                  0.992               12                  2.69                4.47                0                   0.021               0                   3.1195e+06          1.01204e+07         F 
2192                            15                  0.992               12                  2.69                4.47                0                   0.021               0                   3.11929e+06         1.01209e+07         F 
553                             15                  0.992               12                  2.69                4.47                0                   0.021               0                   3.13384e+06         1.01197e+07         F 
529                             15                  0.992               12                  2.69                4.47                n/a                 n/a                 n/a                 3.13423e+06         1.01242e+07         F 
530                             15                  0.992               12                  2.69                4.47                n/a                 n/a                 n/a                 3.13423e+06         1.01242e+07         F 
541                             15                  0.992               12                  2.69                4.47                n/a                 n/a                 n/a                 3.13423e+06         1.01242e+07         F 
578                             15                  0.992               12                  2.69                4.47                n/a                 n/a                 n/a                 3.13423e+06         1.01242e+07         F 
579                             15                  0.992               12                  2.69                4.47                n/a                 n/a                 n/a                 3.13423e+06         1.01242e+07         F 
582                             15                  0.992               12                  2.69                4.47                n/a                 n/a                 n/a                 3.13423e+06         1.01242e+07         F 
543                             15                  0.992               12                  2.69                4.47                0                   0.021               0                   3.13442e+06         1.01221e+07         F 
532                             15                  0.992               12                  2.69                4.47                n/a                 n/a                 n/a                 3.13268e+06         1.01277e+07         F 
571                             15                  0.992               12                  2.69                4.47                n/a                 n/a                 n/a                 3.13268e+06         1.01277e+07         F 
2162                            15                  0.992               12                  2.69                4.47                0                   0.021               0                   3.11933e+06         1.01197e+07         F 
2183                            15                  0.992               12                  2.69                4.47                0                   0.021               0                   3.11946e+06         1.01193e+07         F 
2168                            15                  0.992               12                  2.69                4.47                0                   0.021               0                   3.1199e+06          1.01183e+07         F 
2149                            15                  0.992               12                  2.69                4.47                n/a                 n/a                 n/a                 3.11894e+06         1.01203e+07         F 
2157                            15                  0.992               12                  2.69                4.47                n/a                 n/a                 n/a                 3.11894e+06         1.01203e+07         F 
542                             15                  0.992               12                  2.69                4.47                n/a                 n/a                 n/a                 3.1345e+06          1.01249e+07         F 
544                             15                  0.992               12                  2.69                4.47                n/a                 n/a                 n/a                 3.1345e+06          1.01249e+07         F 
576                             15                  0.992               12                  2.69                4.47                n/a                 n/a                 n/a                 3.1345e+06          1.01249e+07         F 
2159                            15                  0.992               12                  2.69                4.47                1                   0.021               47.28               3.12014e+06         1.01175e+07         F 
2176                            15                  0.992               12                  2.69                4.47                0                   0.021               0                   3.11885e+06         1.012e+07           F 
2171                            15                  0.992               12                  2.69                4.47                0                   0.021               0                   3.1187e+06          1.01201e+07         F 
1324                            15                  0.992               12                  2.69                4.47                0                   0.021               0                   3.13519e+06         1.01227e+07         F 
1342                            15                  0.992               12                  2.69                4.47                0                   0.021               0                   3.13504e+06         1.01243e+07         F 
2165                            15                  0.992               12                  2.69                4.47                0                   0.021               0                   3.11877e+06         1.01189e+07         F 
1350                            15                  0.992               12                  2.69                4.47                0                   0.021               0                   3.13505e+06         1.01198e+07         F 
2160                            15                  0.992               12                  2.69                4.47                1                   0.021               47.28               3.11939e+06         1.01176e+07         F 
1357                            15                  0.992               12                  2.69                4.47                n/a                 n/a                 n/a                 3.1355e+06          1.01212e+07         F 
1358                            15                  0.992               12                  2.69                4.47                n/a                 n/a                 n/a                 3.1355e+06          1.01212e+07         F 
1360                            15                  0.992               12                  2.69                4.47                n/a                 n/a                 n/a                 3.1355e+06          1.01212e+07         F 
534                             15                  0.992               12                  2.69                4.47                0                   0.021               0                   3.13251e+06         1.01293e+07         F 
2155                            15                  0.992               12                  2.69                4.47                0                   0.021               0                   3.11839e+06         1.01192e+07         F 
2177                            15                  0.992               12                  2.69                4.47                n/a                 n/a                 n/a                 3.12021e+06         1.01161e+07         F 
2196                            15                  0.992               12                  2.69                4.47                n/a                 n/a                 n/a                 3.12021e+06         1.01161e+07         F 
2148                            15                  0.992               12                  2.69                4.47                n/a                 n/a                 n/a                 3.11819e+06         1.01189e+07         F 
2151                            15                  0.992               12                  2.69                4.47                n/a                 n/a                 n/a                 3.11819e+06         1.01189e+07         F 
2154                            15                  0.992               12                  2.69                4.47                n/a                 n/a                 n/a                 3.11819e+06         1.01189e+07         F 
2161                            15                  0.992               12                  2.69                4.47                n/a                 n/a                 n/a                 3.11819e+06         1.01189e+07         F 
2181                            15                  0.992               12                  2.69                4.47                n/a                 n/a                 n/a                 3.11819e+06         1.01189e+07         F 
2182                            15                  0.992               12                  2.69                4.47                n/a                 n/a                 n/a                 3.11819e+06         1.01189e+07         F 
