LOC_ID                          CLUSTER             P_VALUE             GBL_PVALUE          CLU_OBS             CLU_EXP             CLU_ODE             LOC_OBS             LOC_EXP             LOC_ODE             LOC_X               LOC_Y               GINI_CLUST
3215                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13149e+06         1.00945e+07         F 
3321                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13149e+06         1.00945e+07         F 
203                             4                   0.541               0.52                21                  8.17                2.57                0                   0                   0                   3.1335e+06          1.00909e+07         F 
415                             4                   0.541               0.52                21                  8.17                2.57                0                   0                   0                   3.13898e+06         1.00886e+07         F 
438                             4                   0.541               0.52                21                  8.17                2.57                0                   0                   0                   3.13906e+06         1.00884e+07         F 
1985                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13913e+06         1.00884e+07         F 
2000                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13913e+06         1.00884e+07         F 
2056                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13178e+06         1.01006e+07         F 
2066                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13178e+06         1.01006e+07         F 
2072                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13178e+06         1.01006e+07         F 
2083                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13178e+06         1.01006e+07         F 
2093                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13178e+06         1.01006e+07         F 
2115                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13178e+06         1.01006e+07         F 
2116                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13178e+06         1.01006e+07         F 
2125                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13178e+06         1.01006e+07         F 
140                             4                   0.541               0.52                21                  8.17                2.57                0                   0                   0                   3.13375e+06         1.00904e+07         F 
3664                            4                   0.541               0.52                21                  8.17                2.57                0                   0                   0                   3.13486e+06         1.01039e+07         F 
1995                            4                   0.541               0.52                21                  8.17                2.57                0                   0                   0                   3.13922e+06         1.00883e+07         F 
146                             4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13298e+06         1.00909e+07         F 
191                             4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13298e+06         1.00909e+07         F 
2599                            4                   0.541               0.52                21                  8.17                2.57                0                   0                   0                   3.13269e+06         1.00912e+07         F 
430                             4                   0.541               0.52                21                  8.17                2.57                0                   0                   0                   3.13891e+06         1.00882e+07         F 
3226                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13095e+06         1.00943e+07         F 
3240                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13095e+06         1.00943e+07         F 
3264                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13095e+06         1.00943e+07         F 
413                             4                   0.541               0.52                21                  8.17                2.57                0                   0                   0                   3.1379e+06          1.00881e+07         F 
2600                            4                   0.541               0.52                21                  8.17                2.57                0                   0                   0                   3.13213e+06         1.00916e+07         F 
167                             4                   0.541               0.52                21                  8.17                2.57                0                   0                   0                   3.13263e+06         1.00909e+07         F 
1989                            4                   0.541               0.52                21                  8.17                2.57                0                   0                   0                   3.14267e+06         1.00886e+07         F 
3638                            4                   0.541               0.52                21                  8.17                2.57                0                   0                   0                   3.13348e+06         1.01035e+07         F 
442                             4                   0.541               0.52                21                  8.17                2.57                0                   0                   0                   3.13561e+06         1.00883e+07         F 
435                             4                   0.541               0.52                21                  8.17                2.57                0                   0                   0                   3.13791e+06         1.00876e+07         F 
2582                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13068e+06         1.00933e+07         F 
2584                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13068e+06         1.00933e+07         F 
2585                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13068e+06         1.00933e+07         F 
2587                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13068e+06         1.00933e+07         F 
437                             4                   0.541               0.52                21                  8.17                2.57                0                   0                   0                   3.13414e+06         1.0089e+07          F 
416                             4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13886e+06         1.00875e+07         F 
418                             4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13886e+06         1.00875e+07         F 
420                             4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13886e+06         1.00875e+07         F 
426                             4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13886e+06         1.00875e+07         F 
447                             4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13886e+06         1.00875e+07         F 
2058                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.12999e+06         1.0097e+07          F 
2061                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.12999e+06         1.0097e+07          F 
2062                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.12999e+06         1.0097e+07          F 
2068                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.12999e+06         1.0097e+07          F 
2073                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.12999e+06         1.0097e+07          F 
2074                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.12999e+06         1.0097e+07          F 
2077                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.12999e+06         1.0097e+07          F 
2079                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.12999e+06         1.0097e+07          F 
2082                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.12999e+06         1.0097e+07          F 
2086                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.12999e+06         1.0097e+07          F 
2096                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.12999e+06         1.0097e+07          F 
2102                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.12999e+06         1.0097e+07          F 
2108                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.12999e+06         1.0097e+07          F 
2113                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.12999e+06         1.0097e+07          F 
2114                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.12999e+06         1.0097e+07          F 
2117                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.12999e+06         1.0097e+07          F 
2121                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.12999e+06         1.0097e+07          F 
2122                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.12999e+06         1.0097e+07          F 
2123                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.12999e+06         1.0097e+07          F 
2124                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.12999e+06         1.0097e+07          F 
2127                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.12999e+06         1.0097e+07          F 
2084                            4                   0.541               0.52                21                  8.17                2.57                0                   0                   0                   3.13151e+06         1.01018e+07         F 
3646                            4                   0.541               0.52                21                  8.17                2.57                1                   0.12                8.21                3.13307e+06         1.01037e+07         F 
2098                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13094e+06         1.0101e+07          F 
2104                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13094e+06         1.0101e+07          F 
417                             4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13576e+06         1.0088e+07          F 
425                             4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13576e+06         1.0088e+07          F 
2588                            4                   0.541               0.52                21                  8.17                2.57                0                   0                   0                   3.13043e+06         1.00933e+07         F 
3273                            4                   0.541               0.52                21                  8.17                2.57                0                   0                   0                   3.12993e+06         1.00949e+07         F 
3290                            4                   0.541               0.52                21                  8.17                2.57                0                   0                   0                   3.13029e+06         1.00936e+07         F 
2126                            4                   0.541               0.52                21                  8.17                2.57                0                   0                   0                   3.13115e+06         1.01017e+07         F 
2564                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13078e+06         1.00923e+07         F 
2574                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13078e+06         1.00923e+07         F 
2065                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13208e+06         1.0103e+07          F 
2106                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13208e+06         1.0103e+07          F 
3287                            4                   0.541               0.52                21                  8.17                2.57                0                   0                   0                   3.1303e+06          1.00934e+07         F 
3328                            4                   0.541               0.52                21                  8.17                2.57                0                   0                   0                   3.13032e+06         1.00933e+07         F 
2568                            4                   0.541               0.52                21                  8.17                2.57                0                   0.12                0                   3.13074e+06         1.00924e+07         F 
2087                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13155e+06         1.01024e+07         F 
2110                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13155e+06         1.01024e+07         F 
2070                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13166e+06         1.01026e+07         F 
2071                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13166e+06         1.01026e+07         F 
2128                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13166e+06         1.01026e+07         F 
2129                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13166e+06         1.01026e+07         F 
2130                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13166e+06         1.01026e+07         F 
3217                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.1301e+06          1.00937e+07         F 
3282                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.1301e+06          1.00937e+07         F 
2572                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13076e+06         1.00921e+07         F 
2575                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13076e+06         1.00921e+07         F 
2579                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13076e+06         1.00921e+07         F 
446                             4                   0.541               0.52                21                  8.17                2.57                0                   0                   0                   3.13635e+06         1.00875e+07         F 
2569                            4                   0.541               0.52                21                  8.17                2.57                0                   0.12                0                   3.13051e+06         1.00925e+07         F 
2055                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13154e+06         1.01026e+07         F 
2063                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13154e+06         1.01026e+07         F 
2076                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13154e+06         1.01026e+07         F 
2081                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13154e+06         1.01026e+07         F 
2097                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13154e+06         1.01026e+07         F 
2107                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13154e+06         1.01026e+07         F 
2118                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13154e+06         1.01026e+07         F 
3232                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13016e+06         1.00933e+07         F 
3244                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13016e+06         1.00933e+07         F 
3254                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13016e+06         1.00933e+07         F 
3313                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13016e+06         1.00933e+07         F 
3317                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13016e+06         1.00933e+07         F 
3289                            4                   0.541               0.52                21                  8.17                2.57                0                   0                   0                   3.1297e+06          1.00948e+07         F 
2565                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13045e+06         1.00925e+07         F 
2570                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13045e+06         1.00925e+07         F 
2567                            4                   0.541               0.52                21                  8.17                2.57                0                   0                   0                   3.13042e+06         1.00925e+07         F 
3660                            4                   0.541               0.52                21                  8.17                2.57                0                   0                   0                   3.13346e+06         1.01046e+07         F 
3209                            4                   0.541               0.52                21                  8.17                2.57                0                   0                   0                   3.12991e+06         1.00937e+07         F 
421                             4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.1382e+06          1.00869e+07         F 
422                             4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.1382e+06          1.00869e+07         F 
423                             4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.1382e+06          1.00869e+07         F 
427                             4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.1382e+06          1.00869e+07         F 
441                             4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.1382e+06          1.00869e+07         F 
444                             4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.1382e+06          1.00869e+07         F 
1982                            4                   0.541               0.52                21                  8.17                2.57                0                   0                   0                   3.14872e+06         1.00942e+07         F 
2573                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13039e+06         1.00923e+07         F 
2577                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13039e+06         1.00923e+07         F 
3650                            4                   0.541               0.52                21                  8.17                2.57                0                   0                   0                   3.13281e+06         1.01042e+07         F 
2088                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13173e+06         1.01032e+07         F 
2090                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13173e+06         1.01032e+07         F 
2120                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13173e+06         1.01032e+07         F 
2571                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13015e+06         1.00928e+07         F 
2576                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13015e+06         1.00928e+07         F 
2578                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13015e+06         1.00928e+07         F 
2078                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.12929e+06         1.00961e+07         F 
2111                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.12929e+06         1.00961e+07         F 
3210                            4                   0.541               0.52                21                  8.17                2.57                0                   0                   0                   3.12938e+06         1.00949e+07         F 
1991                            4                   0.541               0.52                21                  8.17                2.57                1                   0.12                8.21                3.14085e+06         1.00868e+07         F 
433                             4                   0.541               0.52                21                  8.17                2.57                0                   0                   0                   3.13781e+06         1.00868e+07         F 
3319                            4                   0.541               0.52                21                  8.17                2.57                0                   0                   0                   3.1294e+06          1.00944e+07         F 
2563                            4                   0.541               0.52                21                  8.17                2.57                0                   0                   0                   3.12999e+06         1.00924e+07         F 
2060                            4                   0.541               0.52                21                  8.17                2.57                0                   0                   0                   3.12903e+06         1.00962e+07         F 
3639                            4                   0.541               0.52                21                  8.17                2.57                0                   0                   0                   3.13394e+06         1.01055e+07         F 
147                             4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13126e+06         1.00903e+07         F 
158                             4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13126e+06         1.00903e+07         F 
174                             4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13126e+06         1.00903e+07         F 
428                             4                   0.541               0.52                21                  8.17                2.57                0                   0                   0                   3.1379e+06          1.00865e+07         F 
2566                            4                   0.541               0.52                21                  8.17                2.57                0                   0                   0                   3.12998e+06         1.00922e+07         F 
143                             4                   0.541               0.52                21                  8.17                2.57                0                   0                   0                   3.13343e+06         1.00882e+07         F 
445                             4                   0.541               0.52                21                  8.17                2.57                0                   0                   0                   3.13464e+06         1.00875e+07         F 
195                             4                   0.541               0.52                21                  8.17                2.57                1                   0.12                8.21                3.13338e+06         1.00882e+07         F 
440                             4                   0.541               0.52                21                  8.17                2.57                0                   0                   0                   3.13787e+06         1.00865e+07         F 
3237                            4                   0.541               0.52                21                  8.17                2.57                0                   0                   0                   3.12938e+06         1.00935e+07         F 
2057                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13121e+06         1.01033e+07         F 
2067                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13121e+06         1.01033e+07         F 
2075                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13121e+06         1.01033e+07         F 
2101                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13121e+06         1.01033e+07         F 
2105                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13121e+06         1.01033e+07         F 
2100                            4                   0.541               0.52                21                  8.17                2.57                0                   0                   0                   3.13048e+06         1.01024e+07         F 
3653                            4                   0.541               0.52                21                  8.17                2.57                0                   0                   0                   3.1315e+06          1.01037e+07         F 
3293                            4                   0.541               0.52                21                  8.17                2.57                0                   0                   0                   3.1297e+06          1.00924e+07         F 
2580                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.12975e+06         1.00922e+07         F 
2592                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.12975e+06         1.00922e+07         F 
2594                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.12975e+06         1.00922e+07         F 
2597                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.12975e+06         1.00922e+07         F 
3219                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.12968e+06         1.00923e+07         F 
3230                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.12968e+06         1.00923e+07         F 
3312                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.12968e+06         1.00923e+07         F 
3654                            4                   0.541               0.52                21                  8.17                2.57                0                   0                   0                   3.13222e+06         1.01046e+07         F 
3645                            4                   0.541               0.52                21                  8.17                2.57                0                   0.12                0                   3.13161e+06         1.01041e+07         F 
3643                            4                   0.541               0.52                21                  8.17                2.57                0                   0.12                0                   3.13134e+06         1.01038e+07         F 
3216                            4                   0.541               0.52                21                  8.17                2.57                0                   0                   0                   3.12917e+06         1.00933e+07         F 
3220                            4                   0.541               0.52                21                  8.17                2.57                0                   0                   0                   3.12944e+06         1.00926e+07         F 
1992                            4                   0.541               0.52                21                  8.17                2.57                1                   0.12                8.21                3.14195e+06         1.00865e+07         F 
2112                            4                   0.541               0.52                21                  8.17                2.57                0                   0                   0                   3.12956e+06         1.01012e+07         F 
168                             4                   0.541               0.52                21                  8.17                2.57                0                   0                   0                   3.1343e+06          1.00872e+07         F 
2094                            4                   0.541               0.52                21                  8.17                2.57                0                   0                   0                   3.1306e+06          1.0103e+07          F 
3637                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13176e+06         1.01044e+07         F 
3651                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13176e+06         1.01044e+07         F 
3657                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13176e+06         1.01044e+07         F 
3665                            4                   0.541               0.52                21                  8.17                2.57                n/a                 n/a                 n/a                 3.13176e+06         1.01044e+07         F 
3640                            4                   0.541               0.52                21                  8.17                2.57                0                   0                   0                   3.13116e+06         1.01038e+07         F 
